article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0926949002,926949,Plissé skirt.,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Skirt in pleated chiffon with covered elastication at the waist, an overlocked hem and jersey lining."
0927069001,927069,Sigrid aliceband,74,Hair/alice band,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Rope-braided Alice band in imitation leather with metal tips.
0927339001,927339,DIV+ Price tee,255,T-shirt,Garment Upper body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,Boxy-style T-shirt in soft cotton jersey with a round neckline.
0927358001,927358,Bobbie Blazer,264,Blazer,Garment Upper body,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,4091,Price Items,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Cropped blazer in woven fabric with notch lapels, a covered button at the front, seams at the front and long sleeves. Unlined."
0927491001,927491,Cala s2,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in woven fabric with a small stand-up collar and a V-shaped opening with a concealed button at the front. Yoke with gathers at the shoulders and back, long sleeves with buttoned cuffs and a seam with covered elastication and a sewn-in belt at the waist. Unlined."
0927491002,927491,Cala s2,265,Dress,Garment Full body,1010001,All over pattern,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in woven fabric with a small stand-up collar and a V-shaped opening with a concealed button at the front. Yoke with gathers at the shoulders and back, long sleeves with buttoned cuffs and a seam with covered elastication and a sewn-in belt at the waist. Unlined."
0927529001,927529,Truman top,254,Top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved top in soft mesh with a round neck and extra-long, gathered sleeves."
0927529002,927529,Truman top,254,Top,Garment Upper body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved top in soft mesh with a round neck and extra-long, gathered sleeves."
0927529004,927529,Truman top,254,Top,Garment Upper body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved top in soft mesh with a round neck and extra-long, gathered sleeves."
0927530004,927530,Battleship dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long dress in mesh with a round neckline, long sleeves and concealed elastication down the front and sleeves for a draped look. Lined."
0927530005,927530,Battleship dress,265,Dress,Garment Full body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long dress in mesh with a round neckline, long sleeves and concealed elastication down the front and sleeves for a draped look. Lined."
0927530006,927530,Battleship dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long dress in mesh with a round neckline, long sleeves and concealed elastication down the front and sleeves for a draped look. Lined."
0927553002,927553,Nutmeg Top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Cropped, V-neck bralette top with draped cups, narrow, adjustable shoulder straps and smocking at the back. Lined."
0927684001,927684,CROSSBODY BAG REFLECTIVE,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4222,Young Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Small bag in a reflective weave that can be worn either around the waist or over the shoulder. Zip at the top, a small fabric appliqué on the front and a wide, adjustable strap with a plastic fastener. Recycled polyester lining."
0927751001,927751,Brady trs,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Full-length trousers in sturdy jersey. High waist with concealed elastication, a concealed zip in one side and wide, straight legs with sewn-in creases front and back and a slit at one side."
0927791004,927791,Endgame sweater,252,Sweater,Garment Upper body,1010016,Solid,21,Light Yellow,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in lightweight cotton sweatshirt fabric with a rib-trimmed neckline, defined, padded shoulders and long sleeves."
0927791005,927791,Endgame sweater,252,Sweater,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in lightweight cotton sweatshirt fabric with a rib-trimmed neckline, defined, padded shoulders and long sleeves."
0927792003,927792,Hakuna top,253,Vest top,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Cropped, fitted top in soft jersey with narrow, adjustable shoulder straps and a sweetheart neckline. Vertical seams with concealed elastication to create a draped effect and a concealed silicone trim top and bottom for best fit. Lined."
0927792005,927792,Hakuna top,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Cropped, fitted top in soft jersey with narrow, adjustable shoulder straps and a sweetheart neckline. Vertical seams with concealed elastication to create a draped effect and a concealed silicone trim top and bottom for best fit. Lined."
0927797001,927797,Hilma Trench coat,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Double-breasted trenchcoat in softly draping cotton twill with notch lapels and a loose yoke with a button at the front. Detachable soft belt with a plastic buckle at the waist, double-layered shoulders and long, wide sleeves with a tab and buckle at the cuffs. Diagonal welt front pockets, a yoke at the back and a single back vent. Lined."
0927858001,927858,Lisa LS.,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in soft cotton jersey with a wide, round neckline and long sleeves."
0927858002,927858,Lisa LS.,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in soft cotton jersey with a wide, round neckline and long sleeves."
0927922001,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
0927953001,927953,ED Becker polo top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fitted polo shirt in ribbed jersey with a collar, button placket and short sleeves."
0928040001,928040,Bahamas trousers,272,Trousers,Garment Lower body,1010016,Solid,21,Light Yellow,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Trousers in soft jersey made from a viscose blend with a high waist, hook-and-eye fastener and zip fly. Rounded front pockets, a welt back pocket and wide, straight legs with creases and a slit at the front."
0928040002,928040,Bahamas trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Trousers in soft jersey made from a viscose blend with a high waist, hook-and-eye fastener and zip fly. Rounded front pockets, a welt back pocket and wide, straight legs with creases and a slit at the front."
0928049003,928049,Matata dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, fitted dress in gathered jersey with a sweetheart neckline and narrow, adjustable shoulder straps. Lined."
0928049004,928049,Matata dress,265,Dress,Garment Full body,1010016,Solid,83,Dark Turquoise,2,Medium Dusty,19,Green,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, fitted dress in gathered jersey with a sweetheart neckline and narrow, adjustable shoulder straps. Lined."
0928070001,928070,IZZY DRESS,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in cotton poplin with a large, frill-trimmed collar and a small opening with a button at the back of the neck. 3/4-length puff sleeves with narrow, buttoned cuffs and a gathered seam at the waist. Unlined."
0928070002,928070,IZZY DRESS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in cotton poplin with a large, frill-trimmed collar and a small opening with a button at the back of the neck. 3/4-length puff sleeves with narrow, buttoned cuffs and a gathered seam at the waist. Unlined."
0928088001,928088,Oakland HW straight denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket jeans in washed, sturdy denim. Slim fit with a high waist, zip fly and button and straight legs. The cotton content of the jeans is partly recycled."
0928152003,928152,Flute skirt,275,Skirt,Garment Lower body,1010001,All over pattern,23,Dark Yellow,2,Medium Dusty,13,Brown,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, calf-length skirt in soft, patterned viscose jersey. High waist with concealed elastication and a gentle flare to the hem. Unlined."
0928157002,928157,Pam leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Leggings in sturdy jersey. High waist with concealed elastication and legs with sewn-in creases down the front and a concealed zip at the hems.
0928216002,928216,Leena NW straight slit denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"5-pocket jeans in washed cotton denim with a high waist, zip fly and button and straight legs with slits at the hems. The cotton content of the jeans is partly recycled."
0928347001,928347,NEW KARIN PHONE CASE,78,Other accessories,Accessories,1010009,Glittering/Metallic,3,Silver,3,Light,15,Metal,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Smartphone case in hard plastic with an adjustable fabric lanyard.
0928368001,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
0928368002,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
0928368003,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
0928368005,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010001,All over pattern,82,Turquoise,1,Dusty Light,7,Turquoise,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
0928582001,928582,Amy cat sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses."
0928719001,928719,DIV+ Audrey,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, wide dress in woven fabric with a round neckline, small opening at the back with narrow ties at the back of the neck and a frill trim around the shoulder seams. Short puff sleeves with narrow elastication at the hems and a low-cut skirt with gathers to create volume and soft draping."
0928802001,928802,Cool Snook earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal studs and ear cuffs in various designs. One snake-shaped stud with a cuff at one end. The zinc in the metal is recycled.
0928805001,928805,Cool Happie earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal earrings in the shape of a hand decorated with rhinestones and plastic beads.
0928806001,928806,Flirty Rakel hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal hoop earrings with rhinestone-decorated text.
0928808001,928808,Cool Tunnis hoop pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Thin metal hoop earrings in various sizes and designs.
0928809001,928809,Cool Moln hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal hoop earrings decorated with plastic beads and cloud-shaped pendants with colourful glass rhinestones. The zinc content of the earrings is recycled.
0928813001,928813,Flirty Issa hoop pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal hoop earrings, some plain and some with a textured finish. The zinc content of the earrings is recycled."
